Code,Name,PER,PBR,ROE
3058,三洋堂ホールディングス,18.485582,1.6874068,0.13186
3059,ヒラキ,,0.6196585,-0.15559
3063,ジェイグループホールディングス,38.311687,6.036423,0.16961999
3064,ＭｏｎｏｔａＲＯ,28.572523,7.557967,0.28151
3065,ライフフーズ,138.8316,2.9243681,0.020639999
3067,東京一番フーズ,53.466507,2.2136164,0.03481
3068,ＷＤＩ,,2.8943052,-0.109189995
3069,ＪＦＬＡホールディングス,35.051548,0.9802112,0.07596
3070,ジェリービーンズグループ,,1.7546118,-0.094239995
3071,ストリーム,,0.9703574,0.050240003
3075,銚子丸,19.960155,2.2852435,0.12089
3076,あい　ホールディングス,11.299321,1.3140308,0.117130004
3077,ホリイフードサービス,14.704717,4.197331,
3079,ディーブイエックス,33.333332,1.2733997,0.03503
3080,ジェーソン,,1.6460195,-0.03287
3082,きちりホールディングス,40.158134,4.9904847,0.12618
3083,スターシーズ,,4.476256,-0.53183
3086,Ｊ．フロント　リテイリング,22.124756,1.4940019,0.06597
3087,ドトール・日レスホールディングス,16.920553,1.1540385,0.06924
3088,マツキヨココカラ＆カンパニー,16.89194,1.7749816,0.10854
3089,テクノアルファ,4.7710743,0.8552128,0.22966999
3091,ブロンコビリー,33.11158,3.0026736,0.09423
3092,ＺＯＺＯ,21.45948,10.094842,0.50288
3093,トレジャー・ファクトリー,13.037375,3.2493293,0.27658
3096,オーシャンシステム,14.305986,1.244423,0.09105
3097,物語コーポレーション,24.21261,3.9452024,0.17232999
3099,三越伊勢丹ホールディングス,20.202538,1.875109,0.096540004
3101,東洋紡,17.513601,0.65570813,0.04754
3103,ユニチカ,,3.91149,0.34915
3104,富士紡ホールディングス,24.690557,2.5604272,0.105299994
3105,日清紡ホールディングス,20.449438,1.248335,0.00866
3106,倉敷紡績,14.064777,1.2645345,0.10023
3107,ダイワボウホールディングス,9.182667,1.7224364,0.21067
3109,シキボウ,14.513557,0.3905902,0.0422
3110,日東紡績,69.9306,6.0727415,0.25874
3111,オーミケンシ,,1.0889293,-0.34333
3113,ＵＮＩＶＡ・Ｏａｋホールディングス,,4.8111486,-0.51857
3116,トヨタ紡織,21.276503,0.9037334,0.046609998
3121,マーチャント・バンカーズ,,1.5472379,-0.01049
3123,サイボー,7.5927944,0.41813728,0.06528
3131,シンデン・ハイテックス,10.040102,0.7115927,0.074829996
3132,マクニカホールディングス,20.161085,1.5809036,0.07953
3133,海帆,,23.93532,-3.7151902
3134,Ｈａｍｅｅ,9.277087,1.1764523,0.056939997
3135,マーケットエンタープライズ,60.61815,5.6225753,0.06662
3137,ファンデリー,,3.1908193,
3138,富士山マガジンサービス,49.020424,1.6107934,0.1972
3139,ラクト・ジャパン,8.116808,1.0825118,0.12887
3140,ＢＲＵＮＯ,32.999687,2.7672784,0.08687
3143,オーウイル,6.729293,1.135695,0.18195999
3148,クリエイトＳＤホールディングス,12.674296,1.4061115,0.11638
3150,グリムス,14.245265,3.6804957,0.29813
3151,バイタルケーエスケー・ホールディングス,7.4074078,0.6615491,0.06159
3153,八洲電機,13.8695,2.0040329,0.17082001
3154,メディアスホールディングス,13.812336,0.92349064,0.06735
3156,レスター,16.694225,0.893203,0.06717
3157,ジオリーブグループ,7.7758965,0.778439,0.10257
3159,丸善ＣＨＩホールディングス,6.766032,0.58659905,0.06316
3160,大光,75.15684,1.3699319,-0.0040700003
3161,アゼアス,28.495066,0.5857775,0.01671
3166,ＯＣＨＩホールディングス,17.210934,0.769915,0.050479997
3167,ＴＯＫＡＩホールディングス,14.85793,1.5804583,0.1168
3168,ＭＥＲＦ,11.454421,1.6800389,0.16117
3169,ミサワ,45.233124,2.038231,0.31087
3172,ティーライフ,13.869394,0.76516515,0.053829998
3173,Ｃｏｍｉｎｉｘ,,0.780067,0.022230001
3174,ハピネス・アンド・ディ,,3.4478025,-0.98993
3175,エー・ピーホールディングス,28.986868,10.8501005,1.18175
3176,三洋貿易,10.070272,0.8761122,0.10125
3177,ありがとうサービス,6.7522006,1.0152198,0.07628
3178,チムニー,23.362867,3.6367235,0.09182999
3179,シュッピン,19.30608,2.449565,0.17553
3180,ビューティガレージ,21.230398,2.4820895,0.12771
3181,買取王国,10.141967,1.0696385,0.1108
3182,オイシックス・ラ・大地,22.93549,1.8482801,0.12880999
3183,ウイン・パートナーズ,16.863867,1.5621518,0.09134
3184,ＩＣＤＡホールディングス,7.547202,0.8023295,0.12208
3185,夢展望,,21.601017,-0.97900003
3186,ネクステージ,21.459494,3.4111376,0.20729
3187,ミラタップ,,1.633987,-0.13805
3189,ＡＮＡＰホールディングス,,1.2343915,0.23876
3190,ホットマン,13.642892,0.74848926,
3191,ジョイフル本田,13.550085,1.0559889,
3192,白鳩,5.308045,0.98944354,0.01991
3193,エターナルホスピタリティグループ,17.985407,3.4159515,0.20376
3195,ジェネレーションパス,22.775265,1.8467033,0.06102
3196,ホットランドホールディングス,90.90909,3.243916,0.045539998
3197,すかいらーくホールディングス,43.476486,3.8801012,0.0928
3198,ＳＦＰホールディングス,48.07571,5.67781,0.12114
3199,綿半ホールディングス,14.492038,1.1321073,0.08031999
3201,日本毛織,13.812406,0.89270395,0.073249996
3202,ダイトウボウ,78.26087,0.75696594,0.01589
3204,トーア紡コーポレーション,6.8724833,0.32343426,0.047659997
3205,ダイドーリミテッド,,2.1732562,-0.22732
3221,ヨシックスホールディングス,18.797405,2.7112453,0.16738
3222,ユナイテッド・スーパーマーケット・ホールディングス,,0.88109505,-0.01577
3223,エスエルディー,25.837322,2.5955667,0.16587
3224,ゼネラル・オイスター,,2.5110645,-0.04833
3231,野村不動産ホールディングス,13.812677,1.1693779,0.0758
3232,三重交通グループホールディングス,9.225839,0.79652727,
3236,プロパスト,4.952863,0.87003374,
3237,イントランス,,7.263922,-0.76568
3238,セントラル総合開発,6.3288918,0.38312143,0.08144
3241,ウィル,10.121528,1.2446706,0.12802
3242,アーバネットコーポレーション,4.787142,1.0331779,0.22992
3245,ディア・ライフ,8.96828,1.738279,0.15099
3246,コーセーアールイー,9.514082,0.6212174,0.0671
3248,アールエイジ,10.182768,0.6023178,0.06573
3252,地主,9.661701,2.5394702,0.13866
3261,グランディーズ,,0.7281153,-0.0011
3266,ファンドクリエーショングループ,10.229885,1.0327702,0.11102
3267,フィル・カンパニー,11.83376,1.4476774,0.10434
3271,ＴＨＥグローバル社,12.136199,3.4562993,0.31281
3276,ＪＰＭＣ,12.270396,2.375893,0.19365999
3277,サンセイランディック,8.968554,0.85398173,0.09837
3280,エストラスト,4.242631,0.5578176,0.13951999
3284,フージャースホールディングス,9.284935,1.0868931,0.07085
3286,トラストホールディングス,22.779455,3.7703643,0.17423001
3288,オープンハウスグループ,10.989036,1.9326837,0.19297001
3289,東急不動産ホールディングス,9.469697,1.1696444,0.113120005
3291,飯田グループホールディングス,12.315468,0.63984835,0.054390002
3293,アズマハウス,11.261911,0.36591664,0.073359996
3294,イーグランド,22.935997,2.4005864,0.13957
3297,東武住販,10.525908,0.823799,0.07916
3299,ムゲンエステート,8.149873,1.5153375,0.19621
3300,アンビション　ＤＸ　ホールディングス,9.40748,2.1904955,0.26504
3302,帝国繊維,19.454634,0.9941757,0.05387
3306,日本製麻,5.1920123,1.2216411,0.03951
3315,日本コークス工業,,0.842334,-0.32123002
3317,フライングガーデン,11.161005,2.5306518,0.12416001
3320,クロスプラス,7.309773,0.53133744,0.09661
3321,ミタチ産業,6.825902,0.87153107,0.13262
3323,レカム,86.40777,1.3327942,0.03916
3326,ランシステム,61.73605,8.950241,0.29463
3329,東和フードサービス,24.330082,2.329791,0.10144
3333,あさひ,15.4552765,0.8728402,0.057239998
3349,コスモス薬品,15.999797,1.8212221,0.11999
3350,メタプラネット,,0.8593184,-0.06422
3352,バッファロー,9.615385,0.6050804,0.07074
3353,メディカル一光グループ,8.460312,0.6902465,0.08479
3355,クリヤマホールディングス,9.514786,0.76455665,0.083579995
3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,425.0,1.8114334,-0.06098
3359,ｃｏｔｔａ,13.174526,1.2656691,0.10849
3360,シップヘルスケアホールディングス,14.947711,1.483485,0.092180006
3361,トーエル,12.853147,0.8098307,0.06959
3370,フジタコーポレーション,15.750266,5.623243,0.4878
3371,ソフトクリエイトホールディングス,13.244759,2.002861,0.17249
3372,関門海,9.277058,2.4059563,0.23929001
3374,内外テック,7.775952,0.70273185,0.08274999
3375,ＺＯＡ,7.042254,0.7366181,0.12933
3377,バイク王＆カンパニー,17.272726,0.8177067,
3382,セブン＆アイ・ホールディングス,17.301052,1.3118113,0.07605
3386,コスモ・バイオ,21.880804,0.78453404,0.03424
3387,クリエイト・レストランツ・ホールディングス,65.76576,7.0220666,0.113570005
3388,明治電機工業,8.5617,0.7393373,0.085489996
3391,ツルハホールディングス,14.306047,1.0657011,0.07546
3392,デリカフーズホールディングス,9.901434,1.4313611,0.16504999
3393,スターティアホールディングス,14.2048025,3.482398,0.28564
3395,サンマルクホールディングス,30.488482,1.9202331,0.08221
3396,フェリシモ,17.36111,0.31714734,0.0184
3397,トリドールホールディングス,79.36207,3.759162,0.04947
3399,丸千代山岡家,20.704412,41.08587,0.07913
3401,帝人,,0.8171156,-0.18936001
3402,東レ,30.117186,0.97418594,0.02648
3405,クラレ,71.92945,0.69955504,0.00657
3407,旭化成,15.503726,1.0839947,
3409,北紡,,2.4510849,-0.06816
3415,ＴＯＫＹＯ　ＢＡＳＥ,20.0,3.1498826,0.21259001
3416,ピクスタ,16.948515,1.319906,0.077020004
3417,大木ヘルスケアホールディングス,6.5231004,0.555884,0.07596
3418,バルニバービ,26.810038,2.0060325,0.07453
3420,ケー・エフ・シー,10.060574,0.5208362,0.04368
3421,稲葉製作所,15.822197,0.6120597,0.03925
3422,Ｊ－ＭＡＸ,,0.27666372,-0.07713
3423,エスイー,27.318047,0.7588724,0.01987
3426,アトムリビンテック,13.679544,0.48771125,0.03618
3431,宮地エンジニアリンググループ,10.030085,1.0658752,0.08392999
3433,トーカロ,19.379328,2.7654104,0.14538
3434,アルファＣｏ,,0.32594275,0.01135
3435,サンコーテクノ,9.756278,0.5490019,0.052789997
3436,ＳＵＭＣＯ,,1.2667283,-0.01543
3437,特殊電極,11.467805,0.62248373,0.05152
3439,三ツ知,100.99573,0.33172533,0.0025
3440,日創グループ,15.336837,0.4882112,0.03165
3441,山王,7.923856,1.2055252,0.16372
3443,川田テクノロジーズ,9.345953,0.9329024,0.07871
3444,菊池製作所,26.179085,2.585555,0.11562
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,12.626407,1.4633794,0.08681
3446,ジェイテックコーポレーション,131.60286,5.1714907,-0.01513
3447,信和,10.548697,0.81784755,0.109230004
3449,テクノフレックス,22.831587,2.7691972,0.12735
3452,ビーロット,6.2149534,1.3610797,0.23423
3454,ファーストブラザーズ,9.587943,0.6419247,0.08488
3457,Ａｎｄ　Ｄｏホールディングス,16.977098,1.2590779,0.07298
3461,パルマ,31.25,1.7209973,0.10629
3465,ケイアイスター不動産,9.049713,1.5322807,0.21402
3467,アグレ都市デザイン,7.4793377,1.7630739,0.24962
3469,デュアルタップ,52.356018,1.7008249,0.03339
3474,Ｇ－ＦＡＣＴＯＲＹ,,3.0850744,-0.19621
3475,グッドコムアセット,31.150309,3.9015403,0.099759996
3477,フォーライフ,7.886677,0.7932994,0.122320004
3479,ティーケーピー,5.7936807,1.3949866,0.26451
3480,ジェイ・エス・ビー,21.186441,2.72498,0.15916
3482,ロードスターキャピタル,6.5659466,1.5804648,0.27229
3484,イノベーションホールディングス,15.266772,4.1997876,0.33306998
3486,グローバル・リンク・マネジメント,6.9300385,2.1172156,0.3468
3489,フェイスネットワーク,7.4570866,2.3197389,0.44202998
3490,アズ企画設計,13.227343,1.0825741,0.084680006
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,16.286478,2.1615622,
3494,マリオン,6.1919503,0.59349823,0.1034
3495,香陵住販,6.816544,1.0987965,0.09527001
3496,アズーム,28.65235,7.1168437,
3498,霞ヶ関キャピタル,10.548524,2.0915983,0.26387
3501,ＳＵＭＩＮＯＥ,24.753813,0.5140382,0.03592
3512,日本フエルト,39.223454,0.80818576,0.02375
3513,イチカワ,14.57697,0.6547715,0.045500003
3521,テルマー湯ホールディングス,25.079365,0.8477896,0.03317
3524,日東製網,8.56878,0.5433264,0.05797
3526,芦森工業,4.086331e-06,0.9543678,0.11306
3529,アツギ,,0.51207167,-0.056649998
3536,アクサスホールディングス,13.179075,1.8206075,0.1489
3537,昭栄薬品,11.01303,0.5801395,0.05015
3538,ウイルプラスホールディングス,6.2190723,0.8055231,0.13126999
3539,ＪＭホールディングス,12.3607645,1.6059304,0.13768
3541,農業総合研究所,,15.7688875,-0.00792
3542,ベガコーポレーション,27.028639,7.9759836,0.25392
3543,コメダホールディングス,22.27148,2.8888834,0.13536
3544,サツドラホールディングス,21.832409,1.1744946,0.05485
3546,アレンザホールディングス,17.1827,1.3566748,0.0789
3547,串カツ田中ホールディングス,23.754316,2.9798927,0.19926001
3548,バロックジャパンリミテッド,74.60784,1.8640493,0.02185
3549,クスリのアオキホールディングス,19.960388,2.5523438,0.1346
3550,スタジオアタオ,20.494053,1.2256846,-0.08412
3551,ダイニック,5.524834,0.32085323,0.080340005
3553,共和レザー,43.102688,0.64980155,0.01119
3556,リネットジャパングループ,29.156626,12.808639,0.65948
3557,ユナイテッド＆コレクティブ,,6.1472907,-0.52304
3558,ジェイドグループ,13.192978,2.7533221,-0.03956
3559,ピーバンドットコム,20.578373,1.6253918,0.096
3560,ほぼ日,10.582077,1.6416539,0.16677
3561,力の源ホールディングス,22.025967,3.77946,0.17531
3562,Ｎｏ．１,17.300827,2.5334382,0.16169001
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,46.296204,10.049116,0.28351998
3565,アセンテック,9.285218,3.0871959,0.39566
3566,ユニフォームネクスト,15.797696,2.1221676,0.14335
3569,セーレン,12.674073,1.2503183,0.109160006
3571,ソトー,29.23904,0.57072145,0.01854
3577,東海染工,9.596758,0.40068483,0.06421
3580,小松マテーレ,20.245071,0.75449294,0.02617
3583,オーベクス,5.678658,0.50262403,0.08557
3591,ワコールホールディングス,20.32486,1.0441095,0.055159997
3593,ホギメディカル,227.30376,1.9280759,0.00296
3597,自重堂,22.98877,0.7633733,0.03331
3598,山喜,36.912754,0.5592121,0.00307
3600,フジックス,,0.238655,-0.01107
3607,クラウディアホールディングス,5.614973,0.74266326,0.13979
3608,ＴＳＩホールディングス,23.698563,0.8411781,0.03349
3611,マツオカコーポレーション,8.904874,0.6170947,0.06871
3612,ワールド,9.140758,1.2049694,0.13057
3622,ネットイヤーグループ,24.628548,1.8999454,0.10378
3623,ビリングシステム,17.123922,2.2310045,0.13859001
3624,アクセルマーク,,2.5351188,
3625,テックファームホールディングス,9.478886,1.5749952,0.17829001
3626,ＴＩＳ,16.102955,2.5115595,0.1634
3627,テクミラホールディングス,,0.5510031,-0.00542
3628,データホライゾン,,20.813944,
3632,グリーホールディングス,45.47591,0.7191972,0.01535
3633,ＧＭＯペパボ,11.37643,3.5400252,0.3386
3634,ソケッツ,,1.8145461,-0.337
3635,コーエーテクモホールディングス,16.129328,2.274042,0.15953
3636,三菱総合研究所,12.019231,1.0473626,0.11314999
3639,ボルテージ,,0.694873,-0.00588
3640,電算,6.305144,1.1813887,0.29734
3641,パピレス,83.333336,0.9484202,0.0058099995
3645,メディカルネット,72.009575,1.4021848,0.120740004
3646,駅探,,1.1105828,-0.0376
3647,ジー・スリーホールディングス,,3.2512221,-0.4
3648,ＡＧＳ,10.2252445,1.277846,0.14006
3649,ファインデックス,16.367266,3.6792254,0.23066999
3652,ディジタルメディアプロフェッショナル,,2.1969945,0.049590003
3653,モルフォ,,1.0857061,-0.09731
3655,ブレインパッド,1.9394594e-05,10.594145,0.01788
3656,ＫＬａｂ,,2.5216856,-0.40401
3657,ポールトゥウィンホールディングス,,1.3315076,-0.33376998
3659,ネクソン,24.570627,2.098358,0.08557
3660,アイスタイル,23.698563,2.2057738,0.13946
3661,エムアップホールディングス,21.049662,5.747569,0.30561
3662,エイチームホールディングス,31.64439,2.1060383,0.07703
3663,セルシス,26.665457,8.533801,0.27963
3664,モブキャストホールディングス,,2.5474463,-0.56823003
3665,エニグモ,47.624847,1.3194971,0.02861
3667,ｅｎｉｓｈ,,0.8155804,-1.3917799
3668,コロプラ,,0.86917543,-0.0027
3670,協立情報通信,7.558652,1.1769189,
3671,ソフトマックス,15.129924,2.2119286,0.15399
3672,オルトプラス,,2.5011222,-0.58423
3673,ブロードリーフ,69.93318,3.496776,0.051269997
3674,オークファン,,0.8798622,-0.09889
3675,クロス・マーケティンググループ,9.276383,1.399072,0.16091
3676,デジタルハーツホールディングス,21.008604,2.0263634,0.06977
